Volume_AAL,Volume_ALGT,Volume_ALK,Volume_DAL,Volume_HA,Volume_LUV,Volume_BCS,Volume_CS,Volume_DB,Volume_GS,Volume_MS,Volume_WFC,Volume_BHC,Volume_JNJ,Volume_MRK,Volume_PFE,Volume_RHHBY,Volume_UNH,Volume_AAPL,Volume_AMZN,Volume_FB,Volume_GOOG,Volume_IBM,Volume_MSFT,Volume_SP500
13152300,515400,1599000.0,5351700.0,646600.0,8684100.0,3228700.0,2891500.0,7565000.0,2776700.0,8733800.0,20562000.0,1954800.0,8897800.0,9227200.0,16617300.0,1705400.0,3362800.0,55638400,4136500.0,39889900.0,2209800.0,3102100.0,18356900.0,3645270000
7875200,264800,1637800.0,3857900.0,346300.0,5835400.0,1886900.0,1947300.0,4561500.0,2304500.0,8321000.0,21641500.0,1481200.0,4894600.0,7289100.0,19983100.0,1166400.0,3362600.0,70475600,4927100.0,24434000.0,4805800.0,2904300.0,19037600.0,3257590000
6963900,192600,1397800.0,4972200.0,662100.0,3785900.0,1691500.0,2168400.0,3211300.0,1372800.0,8667000.0,19148600.0,3253500.0,7832000.0,10614200.0,61251600.0,385200.0,2005500.0,86693600,4493200.0,16530800.0,2223700.0,2075500.0,16605900.0,3203710000
5290200,123000,812300.0,2910000.0,762600.0,2794400.0,2950400.0,2862800.0,5937700.0,1644600.0,7339100.0,14207000.0,2372600.0,5509600.0,13632600.0,90834600.0,869800.0,1908800.0,135742800,2910900.0,11903600.0,1453300.0,2632700.0,16846500.0,3634330000
6269400,272000,1171000.0,7229600.0,1809300.0,4985500.0,5122100.0,4045600.0,5692800.0,1991100.0,8317100.0,23422800.0,2792900.0,8559200.0,11873500.0,53424500.0,625200.0,3532400.0,277125600,4470700.0,14593500.0,1725500.0,3722900.0,38598800.0,4623430000
12950000,112700,1160200.0,6156200.0,393700.0,3240500.0,3435100.0,2721300.0,11055900.0,2115900.0,10896700.0,16649100.0,2373000.0,5013200.0,8028300.0,43215800.0,1177900.0,2763400.0,188874000,3994000.0,13577000.0,1294400.0,4522100.0,25154600.0,3853600000
10104400,153600,1416600.0,7662800.0,553600.0,3653800.0,3081400.0,3804100.0,10756700.0,3025100.0,17133400.0,28786700.0,3843600.0,7736200.0,10888500.0,36654100.0,2477900.0,3464300.0,146189600,4893600.0,18903700.0,1578700.0,5114200.0,32527300.0,4312530000
10057900,150600,1223100.0,4360400.0,578600.0,2935600.0,3538500.0,3690700.0,11136600.0,1981900.0,10818600.0,27900000.0,3824300.0,7251200.0,9106500.0,29140100.0,860000.0,2513500.0,108909600,3759100.0,12925900.0,1218700.0,3738900.0,28074400.0,4038000000
8826800,71400,952800.0,4226100.0,395500.0,2997200.0,2678700.0,2662700.0,14496000.0,1878700.0,9742800.0,21196600.0,2662200.0,5858900.0,8736900.0,28474700.0,1653200.0,2810000.0,110481600,3018000.0,12654600.0,1313300.0,3012000.0,24449100.0,3498150000
9034800,148100,903200.0,3503500.0,372700.0,3540100.0,1658200.0,1710400.0,6734300.0,1646100.0,7803000.0,15378100.0,1981600.0,4958000.0,7304600.0,20870300.0,567900.0,2672300.0,97654400,2816300.0,9691200.0,1231600.0,3165100.0,24355700.0,3212880000
7658800,412000,740400.0,2513700.0,374800.0,2296900.0,2870300.0,2540800.0,8859200.0,1545600.0,11350000.0,13345800.0,2294600.0,7302000.0,5893700.0,18911300.0,1361100.0,3201300.0,107537200,1929500.0,10083400.0,915500.0,3018600.0,21170800.0,3066300000
6227500,106900,1038900.0,3014900.0,1639600.0,2096500.0,2485700.0,1210300.0,8909300.0,1160800.0,9876100.0,13513700.0,3521300.0,6912800.0,6189000.0,18224600.0,573300.0,2761900.0,86141600,2031800.0,8398200.0,740700.0,2805700.0,14970300.0,3011190000
5957900,348500,929300.0,3436400.0,474700.0,3470200.0,1981700.0,1881900.0,5746100.0,1275900.0,8126000.0,14703900.0,2855300.0,7213500.0,6287000.0,16065600.0,324400.0,4498200.0,89014800,2653500.0,10821400.0,947500.0,2694900.0,18697000.0,2890880000
8900100,175900,1180800.0,5921400.0,673000.0,4692100.0,2264200.0,3211600.0,6324800.0,2200500.0,12310800.0,21152500.0,2140700.0,15714000.0,10122800.0,26342800.0,417700.0,4826600.0,187272000,5270800.0,17323400.0,1687000.0,4818400.0,38508600.0,3937300000
6722600,293500,1044900.0,3414500.0,584000.0,3608800.0,1668400.0,1882700.0,4324500.0,1441900.0,10408600.0,15973100.0,2266200.0,8889500.0,5765100.0,16573700.0,276100.0,2918300.0,104174400,3080000.0,8773600.0,1226100.0,2833900.0,20312600.0,2857600000
7503700,114000,1455500.0,7702800.0,823600.0,2519100.0,2943500.0,2042300.0,6217100.0,1513300.0,8742900.0,15038200.0,2156000.0,20183800.0,6228100.0,23449100.0,365800.0,4988100.0,103493200,3019700.0,14399600.0,1077200.0,4728000.0,23102100.0,3533630000
9079100,398800,728400.0,5264100.0,366000.0,2614900.0,1657900.0,1703100.0,2734700.0,1437800.0,9881900.0,14740000.0,1933000.0,9878800.0,5877800.0,24713400.0,294100.0,4847600.0,63755200,2419700.0,9386100.0,802000.0,2713600.0,17393300.0,3097420000
7205600,191900,788300.0,4101400.0,372000.0,3851800.0,1895200.0,1842400.0,3394000.0,1816800.0,12191900.0,16196600.0,2074900.0,6749900.0,6031500.0,18605600.0,251200.0,4052500.0,83962000,3015100.0,10128700.0,1088400.0,2971800.0,20168700.0,3176190000
5076200,137900,842100.0,4268300.0,386200.0,3274700.0,3011600.0,2362800.0,3045300.0,1529600.0,7427000.0,15250600.0,1789700.0,7371100.0,6483900.0,17906400.0,2282100.0,3384100.0,84573600,3058700.0,10774500.0,1129800.0,2960600.0,23940100.0,3008450000
7131900,142100,588400.0,7548400.0,452400.0,4400800.0,6099500.0,2892600.0,6939000.0,2722400.0,11364500.0,25142400.0,2889800.0,5369800.0,7177000.0,22864900.0,781200.0,4523200.0,159053200,1971300.0,11441100.0,1301400.0,2206600.0,23363100.0,3520060000
15507800,139700,1295200.0,9556400.0,704500.0,4727300.0,2974500.0,2949600.0,9456200.0,2205500.0,6289800.0,17759700.0,2299100.0,5101700.0,5907700.0,18858700.0,622000.0,2973600.0,84632400,3675500.0,8444800.0,1053300.0,1928500.0,16731400.0,4274640000
12683400,107600,657000.0,8176700.0,534400.0,4270200.0,2617000.0,2718400.0,5734200.0,2429100.0,9768500.0,18346100.0,3552000.0,4976400.0,7037600.0,20960100.0,502100.0,2392900.0,73274800,1982400.0,9671100.0,955100.0,2933200.0,17814200.0,3671840000
6129400,127300,758600.0,4075600.0,597400.0,4514200.0,4485700.0,1553900.0,4686700.0,2474900.0,8283800.0,20511700.0,2262600.0,4373600.0,6625700.0,18671300.0,593900.0,2960500.0,101360000,2505600.0,9681900.0,1135100.0,1983600.0,23982100.0,3435540000
5102700,136300,604500.0,3569900.0,572900.0,4054800.0,3175800.0,1857000.0,3324900.0,1596200.0,6403500.0,16887500.0,2428300.0,4730100.0,6605700.0,16837200.0,592700.0,2666700.0,88242400,2031500.0,10392700.0,996000.0,3089900.0,35772100.0,3251290000
6885400,151000,1249100.0,6139400.0,968300.0,7034800.0,4181500.0,2056100.0,3952400.0,5458900.0,22404600.0,30229400.0,2666600.0,12053100.0,22548900.0,43634400.0,845100.0,6220100.0,221652400,5341900.0,19934200.0,2270000.0,5193400.0,39167300.0,6094740000
5324400,89300,632600.0,4387100.0,593200.0,2910200.0,2205700.0,2603700.0,8311500.0,1485500.0,7114600.0,20603400.0,2465000.0,5183700.0,8501500.0,16409100.0,475500.0,3281200.0,76662000,2922300.0,13327600.0,1062400.0,1817900.0,17139300.0,3186590000
5558300,358800,596500.0,5047700.0,449200.0,3402100.0,2607100.0,3536400.0,6403900.0,2837600.0,11246400.0,21629300.0,4020700.0,7102600.0,8947600.0,22947400.0,361100.0,5006800.0,124763200,4616000.0,18546600.0,1583200.0,3231600.0,29773200.0,3868160000
6369400,119300,522600.0,3193100.0,391000.0,2118900.0,3117700.0,4236400.0,5206900.0,1593400.0,6909400.0,21313100.0,4086600.0,4522900.0,6957000.0,19231200.0,806900.0,4658000.0,87613600,3493200.0,18068300.0,1453000.0,2526700.0,21382000.0,3318870000
4831300,111600,541200.0,3795400.0,651800.0,2528900.0,2654200.0,2519000.0,3153000.0,1685500.0,5343800.0,19984000.0,3117400.0,7545800.0,7733700.0,16185700.0,2981800.0,10444400.0,75334000,3536800.0,16083300.0,1538000.0,2309800.0,17456600.0,3077240000
5155100,127000,814000.0,4395800.0,409400.0,3160700.0,2142100.0,2671700.0,3819700.0,1530900.0,8005200.0,59467400.0,2010200.0,6006500.0,7468600.0,16682800.0,6152500.0,4834900.0,101408000,3907200.0,14656200.0,1353900.0,2356800.0,22477700.0,3243650000
5109800,226400,808800.0,5208200.0,950200.0,3712900.0,1896400.0,2339000.0,3487000.0,1794500.0,6213700.0,26897100.0,2702000.0,6552100.0,9357800.0,16323900.0,8343500.0,5286300.0,103909600,2644700.0,10740000.0,1404100.0,3988400.0,17280900.0,3247610000
3167100,56700,593500.0,6631900.0,715200.0,1932800.0,3909900.0,1521000.0,3397700.0,2286100.0,6644500.0,16870500.0,2709500.0,5700000.0,5260700.0,8255200.0,569500.0,4075300.0,96427600,1910200.0,7006000.0,867500.0,2309500.0,13304300.0,2557020000
7019200,143200,928100.0,8413300.0,543300.0,3505800.0,11564900.0,3265200.0,5760400.0,8241900.0,10112800.0,38478400.0,8645100.0,10008800.0,4966700.0,14400600.0,1090800.0,13397700.0,87360000,3111700.0,15039100.0,1381700.0,3025500.0,19695700.0,3340740000
6353300,108800,942100.0,5532800.0,1048100.0,4356100.0,4149400.0,2165100.0,5180300.0,3405800.0,10088900.0,23728400.0,7283100.0,12434200.0,5425700.0,13696200.0,1547100.0,5368600.0,73903200,2763400.0,10516900.0,1094600.0,5332600.0,20751600.0,3222570000
6709600,107700,749200.0,4402000.0,611600.0,3872500.0,5378400.0,2414400.0,5469500.0,2876500.0,17965100.0,20560100.0,6079400.0,8434000.0,6849700.0,14527600.0,1664700.0,6301200.0,67585200,2647400.0,9603000.0,952400.0,15759800.0,21460600.0,3115960000
5689100,105300,969700.0,6966400.0,829200.0,7672900.0,4621200.0,1681500.0,5034800.0,2207000.0,10493900.0,21199500.0,2998000.0,25868700.0,7522000.0,13490700.0,450300.0,4922100.0,97433600,3362500.0,16874200.0,1352800.0,7177500.0,32273500.0,3264290000
6746400,98300,1441600.0,6699600.0,768600.0,6836000.0,2900100.0,1785000.0,5694900.0,1934900.0,14244800.0,19409100.0,3130900.0,13823600.0,5107000.0,12558900.0,583900.0,3029200.0,87247200,2130400.0,8122600.0,1027200.0,6306100.0,20078200.0,3271620000
8022000,86000,1129400.0,5646900.0,975200.0,5598400.0,7345500.0,1800000.0,10235800.0,1868000.0,12366600.0,18526900.0,2773000.0,7613700.0,17775800.0,13804000.0,765400.0,5660800.0,82293600,2111700.0,19537600.0,1023800.0,4161600.0,27431000.0,3523890000
8396900,74800,741200.0,4876100.0,1901400.0,5038300.0,2903800.0,1263700.0,3547400.0,1574500.0,8328000.0,14173700.0,1972400.0,6693400.0,8122100.0,13283300.0,918300.0,3706600.0,75828800,2138200.0,12300400.0,911500.0,3610900.0,29844600.0,3392870000
17890900,385100,1480900.0,4825300.0,957500.0,10462200.0,3620900.0,1853700.0,5753700.0,1266500.0,7469800.0,16695400.0,2170700.0,12111600.0,4993100.0,18973800.0,342300.0,2546900.0,69275200,4446100.0,11413500.0,1028100.0,2598500.0,37029300.0,3692600000
13835700,668100,1669900.0,4412800.0,638400.0,4043800.0,2881100.0,1347400.0,2985100.0,2602100.0,9576400.0,17433300.0,5423200.0,6947300.0,7508000.0,16601200.0,517000.0,2814900.0,73477200,9626400.0,8061200.0,1213100.0,2579100.0,25959700.0,3370370000
10298500,296400,1438600.0,3966400.0,462400.0,5439200.0,2493100.0,4195700.0,5531500.0,2707800.0,10276000.0,23914800.0,3908000.0,7875900.0,14845100.0,24478500.0,1484400.0,2957100.0,96572800,3708900.0,13657900.0,2613200.0,3225700.0,35280100.0,3521230000
6843200,132000,801800.0,4480100.0,491800.0,3074800.0,4435200.0,2315500.0,3999700.0,2030800.0,7773600.0,21063000.0,2926000.0,4506300.0,16575100.0,30561700.0,584900.0,3528900.0,142839600,2276900.0,13574900.0,1886400.0,4160700.0,20589500.0,3589930000
10356100,206900,932700.0,3813800.0,466600.0,2280500.0,3681900.0,2412000.0,19220600.0,1584900.0,7101400.0,16155900.0,3113000.0,9627600.0,9567600.0,20891300.0,597800.0,3299200.0,124522000,2449400.0,28734600.0,1408900.0,2252700.0,18496600.0,3776030000
8779400,172700,715500.0,7024000.0,549200.0,2555200.0,2740800.0,2097100.0,5244900.0,1876200.0,9414100.0,18814700.0,2780400.0,7686600.0,11850600.0,23282600.0,610700.0,3960300.0,139162000,2781200.0,42286500.0,1455700.0,3412100.0,24605100.0,4139280000
7152300,476900,414600.0,4110600.0,410400.0,1817900.0,3103500.0,1746200.0,5793200.0,1756000.0,7022000.0,16846800.0,2744800.0,5885400.0,6218400.0,24530600.0,426300.0,3289800.0,102734400,2989500.0,10860700.0,826700.0,2918400.0,16919200.0,3509280000
4393200,109800,459200.0,3763900.0,329900.0,1901400.0,3598800.0,969500.0,4273900.0,1483100.0,5836600.0,16491400.0,5222800.0,4217500.0,7548900.0,23900000.0,358800.0,2101900.0,89182800,2264800.0,9040500.0,1193500.0,4231300.0,19729800.0,3276070000
4552000,132400,468800.0,4350100.0,411100.0,1647700.0,2948100.0,1449000.0,3548100.0,1693100.0,6439000.0,15225300.0,5232600.0,10495100.0,9232700.0,34515000.0,2906000.0,10136000.0,100206400,3927600.0,11524300.0,1782600.0,3262500.0,23485700.0,3335650000
5368800,124900,432400.0,3788400.0,431600.0,2205200.0,2015500.0,1044400.0,2018000.0,1603400.0,6446900.0,14374600.0,3545100.0,9291800.0,10211600.0,0.0,0.0,6985200.0,86703200,2839500.0,16167200.0,1487400.0,3210400.0,21534000.0,3436690000
5965500,65400,561300.0,4704900.0,637300.0,2103400.0,2228700.0,1272500.0,4584400.0,1817100.0,6980100.0,14434100.0,2806300.0,5192200.0,9247500.0,25118700.0,1533000.0,4002000.0,76167200,2270800.0,19056800.0,1269200.0,2995000.0,23935700.0,3590070000
9936100,91700,789000.0,7383600.0,532100.0,3125800.0,3931900.0,1472600.0,5295000.0,2177700.0,9138700.0,14994700.0,3586000.0,7594400.0,7786400.0,18925600.0,1351000.0,4141600.0,106234400,2790000.0,12355400.0,1308600.0,4138200.0,25696800.0,4034890000
6071800,120800,688300.0,5021000.0,467900.0,2125900.0,3113700.0,1630000.0,4014800.0,1677700.0,8353300.0,16186100.0,2624500.0,6424900.0,6866000.0,19869600.0,1167100.0,3309800.0,121395200,2662900.0,12131000.0,995500.0,3345300.0,18576100.0,3720560000
4827100,112500,613100.0,9648200.0,350600.0,1530200.0,1916200.0,1791700.0,3158000.0,1529100.0,6609800.0,13823400.0,2827700.0,9235800.0,7442900.0,24235300.0,884000.0,2802700.0,65325200,2479100.0,9959800.0,1385700.0,3297500.0,15901800.0,3226780000
5171200,132000,493200.0,6822400.0,539200.0,2076400.0,3391700.0,1574800.0,3589500.0,2181800.0,8461000.0,15561000.0,2968500.0,6111900.0,8608100.0,29973800.0,1137700.0,4082900.0,84020400,3486200.0,15272300.0,1036200.0,2590100.0,22420900.0,3511530000
5932800,343700,564100.0,4888100.0,560400.0,2665400.0,2106400.0,1483600.0,3178900.0,1926300.0,10360600.0,18078900.0,4688900.0,10636500.0,18352500.0,32846900.0,1184600.0,2998600.0,105207600,3181200.0,11735500.0,1069700.0,3793200.0,24620100.0,4595590000
3381800,132400,635300.0,4062500.0,274800.0,1627000.0,2881200.0,1514600.0,2867200.0,1614600.0,8614000.0,16352900.0,3097400.0,5523000.0,5760800.0,18217300.0,3329700.0,2323900.0,65235600,3025600.0,12736600.0,995600.0,3280900.0,15184400.0,3033090000
2970800,60200,270600.0,2653600.0,210700.0,1098400.0,827000.0,926500.0,2807400.0,770400.0,4138400.0,10508600.0,1455700.0,3278900.0,4656700.0,9292100.0,314200.0,1520900.0,46617600,1923400.0,7985200.0,587000.0,1825300.0,11977300.0,1743020000
5965200,151000,1120700.0,4440400.0,340100.0,2705400.0,11302100.0,2167000.0,5662700.0,1908200.0,10191200.0,19179300.0,4950800.0,4257200.0,7225000.0,15824000.0,1022000.0,3599300.0,133587600,2745700.0,18798000.0,1549600.0,2535000.0,23845400.0,3736870000
6997300,194600,1220300.0,7460700.0,612900.0,3293900.0,7269400.0,1477400.0,4436700.0,3218400.0,11007500.0,19793500.0,5523400.0,5353100.0,9880900.0,22948600.0,962300.0,4663600.0,128186000,3145200.0,14911500.0,1397300.0,3049200.0,24144200.0,4051790000
5920300,156200,1545300.0,6663200.0,1132700.0,3965600.0,4075400.0,1610100.0,4467800.0,3590000.0,10446000.0,16723400.0,4124800.0,10722400.0,11155100.0,27550300.0,660100.0,4409100.0,114158400,3644400.0,10175700.0,1854000.0,2907200.0,25425600.0,3837540000
4633800,91000,1807200.0,5026900.0,328700.0,3930600.0,4197900.0,1383400.0,2732300.0,2280800.0,9513000.0,18857000.0,3407500.0,7849200.0,11047900.0,25938700.0,1248400.0,3621600.0,116028400,3351400.0,23274400.0,1522600.0,3101800.0,24129200.0,4014080000
6295100,107700,1106000.0,4455700.0,589600.0,3833800.0,4364200.0,1033600.0,2935100.0,2418100.0,9222000.0,18133300.0,3816500.0,9414700.0,7254500.0,20894000.0,1021100.0,2905900.0,98369200,2652800.0,16514600.0,1469900.0,3866500.0,24958900.0,3720450000
12277100,196000,1401900.0,6025700.0,1404800.0,7819700.0,6012900.0,3154200.0,3000100.0,3715500.0,18742900.0,66318000.0,2946000.0,14532800.0,17032100.0,55218000.0,879700.0,6608300.0,275978000,5150800.0,27306900.0,3315000.0,7111800.0,53477500.0,6454270000
9291100,88700,1099200.0,3648100.0,448800.0,7845800.0,2535600.0,1330400.0,3270100.0,1670400.0,6547600.0,17637700.0,1658700.0,6558700.0,7534300.0,16560100.0,3510600.0,2098900.0,98572000,2136400.0,13348900.0,883100.0,2803200.0,17718200.0,3060610000
2373600,38000,360800.0,1076000.0,161600.0,1326400.0,1610000.0,510400.0,941000.0,467700.0,2087800.0,4635500.0,778300.0,4238900.0,2235900.0,4921900.0,332800.0,714000.0,48478800,881300.0,6046300.0,347500.0,1202100.0,8989200.0,1296540000
4746500,60500,519600.0,2464400.0,249100.0,1930800.0,1074800.0,616100.0,2242900.0,1704000.0,5517400.0,12517100.0,1427100.0,3019300.0,2922400.0,8903300.0,459100.0,1050600.0,93121200,6005400.0,9350700.0,667500.0,2129700.0,14520600.0,2160680000
8416500,60800,1011800.0,3538600.0,309700.0,3348200.0,2187400.0,2085600.0,0.0,1343900.0,4116900.0,9892000.0,1808200.0,3432700.0,3586800.0,9599300.0,2550100.0,1547100.0,146266000,6186600.0,10284200.0,1038400.0,2752200.0,18412800.0,2428670000
4940300,146800,861800.0,3779300.0,457000.0,2696300.0,1933000.0,1735700.0,2841400.0,1494500.0,4532800.0,10900500.0,3153300.0,2923300.0,3752800.0,10962300.0,1954000.0,1511700.0,144114400,3674700.0,10524300.0,1050900.0,4118900.0,16348400.0,3013290000
4396800,83000,735300.0,2917300.0,471100.0,2881100.0,2113600.0,1354000.0,2233800.0,1447200.0,5131600.0,12566000.0,2200300.0,4435000.0,4495000.0,14398200.0,483800.0,2224200.0,100805600,2506500.0,8953500.0,961800.0,3777500.0,18369400.0,2893810000
5874400,100500,629500.0,8414200.0,441700.0,3958600.0,3607200.0,1671500.0,4841400.0,3359200.0,8334200.0,25197600.0,3070900.0,4593200.0,9791500.0,14603800.0,518400.0,6994900.0,121532000,2780800.0,14463400.0,1652300.0,3531000.0,21626500.0,3456380000
8888900,129300,994700.0,16454100.0,475600.0,5007400.0,3165000.0,2716200.0,5653200.0,4302800.0,9602000.0,56668300.0,3914400.0,7037500.0,8230600.0,19847400.0,410800.0,6056300.0,161954400,3440900.0,13288900.0,1558900.0,3681000.0,23477400.0,3665130000
5689900,115800,782300.0,7953400.0,360200.0,4097100.0,3010300.0,2365700.0,5260800.0,5411200.0,11342500.0,47148000.0,2751400.0,4960300.0,9173700.0,22700000.0,510100.0,6081300.0,121923600,2896600.0,10036500.0,1282700.0,4045900.0,21417900.0,3716840000
6442800,99600,966200.0,4950300.0,450000.0,2950500.0,3198200.0,1124500.0,3088700.0,3968400.0,34590700.0,37020200.0,4836700.0,6476000.0,6920300.0,15385600.0,949000.0,3710300.0,108829200,2659500.0,10015300.0,1173700.0,4320900.0,23865400.0,3535080000
7379400,637100,943900.0,5770000.0,381200.0,3999900.0,3448300.0,1874500.0,4388900.0,3108400.0,15403900.0,29669200.0,5212300.0,9083600.0,9667200.0,21901300.0,530500.0,4632200.0,137816400,3997300.0,15905900.0,2396200.0,5623300.0,34371700.0,3698170000
16409400,187000,1636300.0,16592000.0,1158900.0,6753500.0,2028100.0,2301100.0,3883600.0,2492400.0,20833900.0,30858300.0,4093800.0,9543900.0,9563100.0,21931400.0,910200.0,4962800.0,110843200,3707800.0,14275800.0,2036700.0,7244100.0,29517200.0,4105340000
9852600,210500,1398000.0,7096400.0,1065400.0,5303600.0,3349700.0,2559600.0,3243200.0,2030900.0,10276800.0,20367700.0,2654000.0,10305300.0,7443200.0,17170600.0,989000.0,3117600.0,101832400,3216300.0,12212800.0,1610800.0,16470400.0,24138800.0,3619850000
25611100,210900,1409800.0,7774500.0,776300.0,6784500.0,6805800.0,2032900.0,6494800.0,2806800.0,10064500.0,17297900.0,1997600.0,8671900.0,12593600.0,25757600.0,388000.0,3169600.0,104472000,2484600.0,11195000.0,1351200.0,5657800.0,19680800.0,3764860000
18067800,127700,1127200.0,10989500.0,823300.0,7995100.0,3990900.0,1794200.0,8226100.0,2877400.0,9752000.0,21239600.0,4813100.0,9051900.0,14270000.0,32394400.0,2152300.0,3678500.0,146537600,3766200.0,11905800.0,1784600.0,5580200.0,24918100.0,3707130000
21573800,260200,1778300.0,13090200.0,973700.0,8275100.0,3123400.0,2556300.0,5431100.0,2506200.0,10649100.0,18156200.0,2189100.0,7587100.0,10350700.0,30326400.0,1806700.0,4399400.0,161940000,3528500.0,13810700.0,1755200.0,4166600.0,32078100.0,3823100000
11939200,164500,2214700.0,6343700.0,520600.0,6242300.0,1980200.0,2395400.0,3801300.0,3123000.0,9232900.0,16673300.0,2438300.0,7336600.0,9061400.0,66605700.0,1439800.0,4341000.0,162234000,2808000.0,13413800.0,1577400.0,3451600.0,24899900.0,3526720000
9088700,321400,2466200.0,5662000.0,515200.0,6666000.0,2088700.0,1472700.0,5691300.0,3711600.0,9027800.0,16166300.0,1879600.0,6288600.0,8121400.0,32415300.0,787300.0,3963800.0,216229200,2088000.0,33181300.0,1077700.0,3053800.0,34754500.0,3584500000
10685500,244100,2127200.0,5980700.0,732200.0,5129600.0,2850200.0,3124000.0,11896500.0,3261700.0,8685900.0,14760200.0,2394100.0,6470600.0,10511900.0,30660900.0,1334300.0,4211800.0,126743200,6327400.0,48775500.0,1339400.0,5057900.0,51597500.0,3787250000
11027900,224700,1581600.0,9320800.0,917500.0,5552100.0,2346000.0,3970600.0,8241800.0,3482800.0,11286900.0,23080400.0,4708200.0,8651700.0,9180900.0,32157500.0,1661500.0,5532600.0,199588400,15567300.0,31359900.0,2417200.0,18994600.0,36142700.0,4527830000
9119400,87300,1538600.0,4353100.0,579700.0,2401800.0,3792300.0,2362800.0,8443200.0,1461300.0,5718400.0,12530000.0,4603600.0,5480200.0,18500700.0,20967500.0,706400.0,3565500.0,94747600,3031800.0,15396600.0,929500.0,3820700.0,35295800.0,3498240000
5524800,74300,1006300.0,3810100.0,485100.0,2481800.0,2195700.0,1963000.0,5973900.0,1718700.0,4579300.0,15526400.0,3621100.0,5716300.0,8343000.0,19930500.0,2490300.0,2485600.0,80113600,2606200.0,10741700.0,1197800.0,6099200.0,23149500.0,3398040000
10485100,206800,1265900.0,5690600.0,550000.0,3086600.0,2752500.0,2943000.0,6397400.0,2736500.0,6897800.0,22423800.0,3450900.0,7230700.0,9558500.0,17066900.0,800300.0,3241700.0,152531200,2945600.0,15609200.0,1120700.0,3343000.0,27792200.0,3746720000
8400700,204600,863800.0,4399900.0,762000.0,2135100.0,4486700.0,2196200.0,7628200.0,2207100.0,6075300.0,15602500.0,13545900.0,6115200.0,11202500.0,16841500.0,1414300.0,3021100.0,93984000,2561200.0,12135100.0,949300.0,2732900.0,29997500.0,3600150000
10093400,191300,786900.0,5239400.0,387400.0,2924800.0,7849100.0,1571700.0,6287800.0,3183700.0,58533500.0,15965500.0,6885200.0,7464700.0,10440200.0,40752500.0,1218200.0,2885500.0,100566000,3131300.0,13109200.0,1096600.0,2880500.0,36862400.0,4007320000
11253600,305900,926500.0,6295600.0,441400.0,2324600.0,4965800.0,4229800.0,11119100.0,3081600.0,29536400.0,21729100.0,4197500.0,7776800.0,8870200.0,30764000.0,1888800.0,2987100.0,129554000,4646300.0,14092300.0,1731700.0,3536900.0,48572600.0,3899270000
21713200,183000,1285400.0,17983100.0,817700.0,7538400.0,7959300.0,4571300.0,10693400.0,4139400.0,28670400.0,23075900.0,5076000.0,10588900.0,13105100.0,36024000.0,775900.0,8790600.0,222195200,6547000.0,23080100.0,2867100.0,5452400.0,68311100.0,4842960000
22296900,256100,1685800.0,15836500.0,969200.0,9351700.0,5591400.0,4725800.0,16133100.0,5343100.0,25568400.0,31110100.0,6099000.0,10529000.0,12568400.0,39733300.0,957300.0,8171200.0,230673600,6219100.0,21433500.0,2478300.0,6211500.0,68073300.0,5591510000
19610300,153800,1813900.0,15985900.0,1115700.0,9286300.0,5332400.0,4940800.0,8695400.0,4171100.0,22286100.0,27372600.0,7018100.0,10093800.0,11393400.0,45464900.0,1955700.0,6806600.0,198054800,5224600.0,16524500.0,2202400.0,5407900.0,56206100.0,5478110000
31897300,395500,2704600.0,21949100.0,1285200.0,10355900.0,10087400.0,5604000.0,12148100.0,5848200.0,26815200.0,41180000.0,7963400.0,12566700.0,15013600.0,52604200.0,1182100.0,7604300.0,320605600,8144000.0,21682600.0,2978300.0,8421100.0,93174900.0,7058840000
37166400,559300,3535300.0,19861000.0,1303200.0,11854000.0,12150200.0,9841800.0,9583800.0,6740700.0,36983500.0,71710100.0,8332700.0,19825500.0,27922000.0,62686900.0,5378400.0,9964000.0,426884800,9493800.0,32583500.0,3790600.0,13012200.0,97073600.0,8563850000
58376100,372700,3947800.0,33052500.0,2913400.0,14308800.0,11193100.0,7303700.0,10609900.0,6368400.0,33305100.0,78365700.0,6963200.0,20084200.0,24672800.0,57450700.0,11404500.0,9308400.0,370732000,8809700.0,35028600.0,3700100.0,12502100.0,92727400.0,8258670000
84916800,451300,4456900.0,35535400.0,2534400.0,15849900.0,10114200.0,6793700.0,12521300.0,6888000.0,26789900.0,57466700.0,7643600.0,18877900.0,19855300.0,48382400.0,6226400.0,10303500.0,322423600,8917300.0,39120400.0,4252400.0,10568000.0,87905900.0,7781540000
58055800,390500,3707600.0,33097500.0,1851800.0,8133500.0,10747800.0,7736300.0,11880600.0,6876300.0,27047400.0,58112800.0,6972200.0,18911800.0,23612400.0,51442700.0,4561100.0,9642200.0,324056000,10917100.0,34255600.0,3861500.0,9258300.0,81059800.0,8358500000
78458800,554600,5067400.0,64242500.0,2026200.0,14219600.0,9322700.0,7956600.0,15663600.0,9543200.0,27603000.0,51904100.0,10129300.0,17521100.0,17708500.0,41636600.0,5893700.0,12917500.0,300233600,9645200.0,37553100.0,4233400.0,8772500.0,81593200.0,8755780000
